,0
3901,23179486420.572735
3902,24038031730.576828
3903,16499492459.981697
3904,16031492593.498295
3905,22298088874.67927
3906,22367196978.753204
3907,26731948816.830276
3908,9333970118.443932
3909,24887238307.5015
3910,32528714234.990906
3911,37213720267.4688
3912,16126995423.766092
3913,31425900864.91032
3914,31900313973.74688
3915,17066811798.662481
3916,6398577496.215162
3917,28372162336.601566
3918,16535587022.158972
3919,23521166017.74248
3920,13336634890.914076
3921,29740200729.725983
3922,11559797283.520731
3923,21866690878.696533
3924,16448201116.626934
3925,32305935463.375748
3926,9219415069.522644
3927,22127071828.58584
3928,33125569278.487545
3929,17840354937.644104
3930,14221639938.882145
3931,15109839845.49353
3932,22141913056.633442
3933,22082991904.540886
3934,15766124929.239498
3935,25811302175.965122
3936,18943975590.41873
3937,23040450089.287384
3938,20116966537.113388
3939,13551675417.122807
3940,28934197105.834038
3941,30211436808.115597
3942,26072319461.124794
3943,30560908976.58534
3944,16209233079.601608
3945,25055679233.152924
3946,19101661449.81961
3947,32353713749.492886
3948,31280807879.12011
3949,15821955870.292147
3950,21079694937.159008
3951,24036493102.20427
3952,21289469931.150486
3953,16195219148.358912
3954,26938772078.10127
3955,32409613465.19797
3956,29020070949.67274
3957,15504085621.076319
3958,34967506920.46016
3959,14052399146.186956
3960,22481981446.671143
3961,14670176455.711103
3962,33143149989.989494
3963,28578025209.117992
3964,16894134702.612537
3965,28677054099.1393
3966,24825583411.700825
3967,27990547563.800674
3968,12507121284.211363
3969,12185207929.994827
3970,29918364977.845184
3971,31930755476.73339
3972,19372323935.565144
3973,18882637953.885475
3974,18222611936.329456
3975,16064818325.896967
3976,27333752810.94042
3977,22296433194.476387
3978,13505734643.123997
3979,34095076293.660877
3980,36096220416.44135
3981,30433948086.702114
3982,31080134435.04752
3983,29523411823.01689
3984,28173027076.74411
3985,14381997835.072721
3986,27433717155.455864
3987,18794101576.541668
3988,33587323408.248524
3989,23412552677.255745
3990,25599308687.210842
3991,17821671343.972256
3992,37037072357.04349
3993,36606518346.54534
3994,14506554882.997454
3995,21555532335.997223
3996,21913043981.11848
3997,34236024408.288643
3998,29299366606.71411
3999,32259498518.960464
4000,19474834266.285534
4001,14693177842.907585
4002,27560597174.54847
4003,32638143907.432392
4004,33966385678.034378
4005,19837614548.809498
4006,29089449209.095455
4007,28544335296.879143
4008,22635231839.340694
4009,20056055811.01705
4010,25577909613.251797
4011,18165083494.4899
4012,19826817536.742542
4013,21916571048.90516
4014,29733889868.99203
4015,26434977410.97102
4016,31624951846.74421
4017,20050440280.09373
4018,16824520292.981644
4019,17535938245.988003
4020,23494404682.86551
4021,8869133761.217539
4022,32079511947.571297
4023,22089925006.835777
4024,15944003404.082584
4025,25262302933.311375
4026,27640032078.885036
4027,31032352132.24545
4028,37737160485.28367
4029,32132672125.49471
4030,19369677978.65121
4031,31489340822.443768
4032,17016304015.23979
4033,36806862901.35326
4034,26927798467.605576
4035,24978397373.53724
4036,30492478348.060497
4037,12585211935.58887
4038,16018653183.606852
4039,29037957690.78129
4040,27159101107.552258
4041,15067532233.58417
4042,26327457257.46985
4043,25919142522.97495
4044,33726430182.448006
4045,27806770769.51571
4046,26298596694.60551
4047,15945937049.898136
4048,21415900768.58734
4049,25268181028.30421
4050,24062465092.81671
4051,12103406613.368843
4052,32071115966.42433
4053,28383879338.823418
4054,33222831285.824818
4055,11449411533.526775
4056,19576320942.83547
4057,32215910200.28011
4058,13269678815.103361
4059,19337746113.98179
4060,34151145753.633457
4061,16877073651.195868
4062,14902853102.326954
4063,35576159179.85506
4064,33877103570.587677
4065,15422381580.460835
4066,10799137275.992336
4067,22034341803.875084
4068,31874063146.607048
4069,16256968854.96073
4070,23739616683.816467
4071,18955158946.475456
4072,31453836274.023224
4073,20723919016.47541
4074,129929898.55699341
4075,26175719621.21171
4076,19284235286.998257
4077,20226801919.45261
4078,13690751760.673212
4079,28946163010.22692
4080,30574927857.201134
4081,11028330695.03289
4082,26997370497.213097
4083,13661336051.759247
4084,23536322487.568577
4085,31897921825.872498
4086,36262355651.74633
4087,12439342536.049404
4088,22511389944.87282
4089,24237220025.850037
4090,29610284538.04055
4091,28910143834.915096
4092,12212753173.973839
4093,8141563514.929565
4094,23079089675.286102
4095,26068257279.817642
4096,25982833872.49951
4097,13362168059.729048
4098,12363467057.045792
4099,27318000663.222614
4100,25872667042.454506
4101,21480033255.662624
4102,27345380677.076183
4103,30917706004.677612
4104,30820072956.270695
4105,27927686950.03802
4106,25353081733.0944
4107,35654358894.30271
4108,33790631687.509693
4109,35733743311.74076
4110,33290754668.38121
4111,17770073694.07576
4112,34017742045.05286
4113,17462061172.78888
4114,26406432619.77701
4115,27567552610.3318
4116,9213151528.142841
4117,8369492039.451466
4118,34813199187.071556
4119,18957679728.57451
4120,27902991302.60675
4121,25595293301.68182
4122,22694051950.083324
4123,32483159315.57994
4124,19568009896.81126
4125,25498601552.94407
4126,23580352461.2118
4127,22970657927.162796
4128,27247244852.056725
4129,32315091581.246082
4130,25190573660.40392
4131,29245430777.36473
4132,24516665708.622257
4133,34777228773.32303
4134,26208140132.03162
4135,31005178080.25706
4136,28929252526.15828
4137,25403438453.742188
4138,24697088799.890125
4139,24004231258.548817
4140,23153700594.187103
4141,37379754921.74629
4142,32190678688.077595
4143,25913243505.507668
4144,25180372871.62062
4145,34771392570.56345
4146,33490682605.604225
4147,32447417252.61889
4148,15947422787.0259
4149,14032055942.51604
4150,30165830634.914406
4151,18593428888.424362
4152,16594296505.6002
4153,15086250236.695059
4154,21660088189.837715
4155,20713276680.57471
4156,30409822081.9021
4157,32419971453.014275
4158,16922455217.930964
4159,20693775940.57163
4160,28052529905.4307
4161,11468937545.25292
4162,21384209532.990078
4163,27183595964.09185
4164,23580044985.55947
4165,23929668150.717327
4166,24766149680.577194
4167,29468070760.992397
4168,25029416089.45638
4169,14209732568.90526
4170,29322205461.364773
4171,32349739850.05497
4172,21535312111.384785
4173,36178627353.59609
4174,29106316245.496746
4175,28789939440.02601
4176,25006621460.765633
4177,6733780383.188506
4178,24373883906.113407
4179,24047524153.51199
4180,31086790574.440838
4181,29959574921.475887
4182,31600317064.89403
4183,22783791316.89638
4184,30261614836.227497
4185,15731599636.435596
4186,29044358422.014877
4187,27838749144.664944
4188,11836149395.856936
4189,23170485674.347595
4190,13638362763.86348
4191,30721874377.78579
4192,24335204404.1802
4193,30716829776.69293
4194,17277375075.34586
4195,26357133780.852272
4196,36639925516.701775
4197,34781257398.582016
4198,27042000153.353798
4199,16139188102.94545
4200,15737184489.99615
4201,35334947763.358696
4202,32058424138.214306
4203,29447007572.047577
4204,22486506822.838436
4205,30335933119.08654
4206,26885465846.11837
4207,23746019291.50169
4208,33364578973.085323
4209,33107473305.403492
4210,22828524952.425114
4211,27057121597.191265
4212,21637130163.347046
4213,22815953171.337288
4214,11880773766.379602
4215,33504783818.74239
4216,35108740242.40969
4217,12123010495.864109
4218,25291976445.15825
4219,34261269530.841015
4220,30795710372.192142
4221,37902138170.70419
4222,26979132885.61432
4223,20317833368.95801
4224,36960953741.98332
4225,26315659023.985832
4226,13334235951.506292
4227,30096098002.051582
4228,26364598033.24431
4229,26127906438.295063
4230,33251219559.95446
4231,19905187862.91328
4232,16001984390.666258
4233,20504738515.601757
4234,34926817081.36082
4235,31912343016.3512
4236,25684535620.295437
4237,28272544030.71452
4238,30562065798.229973
4239,15536299555.862398
4240,25782999620.106846
4241,27552031836.321186
4242,33104313444.61908
4243,22837760087.34871
4244,28085683157.14643
4245,28645020794.394447
4246,34363574181.89605
4247,27094155549.390545
4248,16737184903.898586
4249,31302759642.670506
4250,33738258080.10599
4251,28445720406.68795
4252,9906033360.811062
4253,33553534368.534992
4254,29321494436.790295
4255,14133951391.386288
4256,26252830360.854443
4257,27873168432.27019
4258,33914521006.339977
4259,34836731457.60242
4260,9666869019.574778
4261,24945236678.285015
4262,14591956133.8157
4263,27326429889.33114
4264,29966619674.344997
4265,29427220946.527046
4266,21805297802.052727
4267,34952645719.709564
4268,13875927289.961107
4269,28655119405.464684
4270,31427251633.749245
4271,34463079460.87205
4272,28204175597.704014
4273,31255787062.172794
4274,27677558300.188053
4275,8663628927.050661
4276,27366471411.39991
4277,23561871170.35111
4278,21808978822.008804
4279,15875004627.593893
4280,28335232775.24159
4281,29162272737.424866
4282,23625745292.219707
4283,31303711943.614414
4284,17113922132.276752
4285,26855898340.23942
4286,26910586343.566414
4287,27419572254.84577
4288,27826636342.765713
4289,16743584031.173958
4290,17141132673.339582
4291,26341210643.74033
4292,35757541292.65645
4293,14464029082.982517
4294,21204172436.787277
4295,26484854386.33206
4296,34618095425.85462
4297,35922980548.17737
4298,16899708583.316301
4299,28126439929.74342
4300,24152459237.217262
4301,12380128923.901169
4302,28174408042.42931
4303,34344164587.541077
4304,19993946942.8583
4305,24000369258.818104
4306,21579241231.73332
4307,20869235759.33472
4308,21805015236.978638
4309,24342030971.592056
4310,30719328618.0782
4311,30350497379.78554
4312,14355568747.810192
4313,26991411475.709194
4314,24087690572.721413
4315,29680537849.931496
4316,36108869231.00665
4317,29613805138.7347
4318,31539245360.89499
4319,29980768939.541
4320,22730648451.786858
4321,25438056369.391743
4322,25020460492.200996
4323,16135350413.665848
4324,29412975949.432415
4325,35255819183.087326
4326,30563978499.605415
4327,24768941697.508625
4328,26760891875.418163
4329,24437457556.746407
4330,33672130235.23812
4331,27660040321.38796
4332,22290389040.419727
4333,17107318044.464092
4334,18014838604.275936
4335,32725169984.7491
4336,24282202153.753036
4337,17740587265.066
4338,34405694541.11761
4339,12622605938.782513
4340,4043139185.6437263
4341,24844095669.286198
4342,26893493166.65873
4343,26409180442.8484
4344,25312427611.995525
4345,27009700401.72175
4346,9371323461.6364
4347,21395054980.9778
4348,27753370922.03916
4349,17333513842.127533
4350,24912179456.3221
4351,30434046433.05314
4352,20173827877.43803
4353,25743496635.453625
4354,17135893745.216139
4355,27322625323.245567
4356,33323534751.04244
4357,31588362557.479786
4358,13067304557.767176
4359,16782117788.537733
4360,28248365298.759945
4361,33737203788.054333
4362,28081595099.047935
4363,24161969303.130783
4364,29534324885.09917
4365,26495452558.92508
4366,28538264552.315937
4367,23746282769.470737
4368,28482724752.58848
4369,30983800390.394047
4370,28749035210.710663
4371,26404910611.883354
4372,11128881120.58276
4373,27626166977.902554
4374,12124133364.186214
4375,34441817825.83267
4376,32838599845.181866
4377,28965815468.784817
4378,28988509979.57971
4379,31505750995.32701
4380,29738303746.594173
4381,6493968431.028354
4382,25264091251.4262
4383,27625956151.024338
4384,25766183273.791264
4385,27901358647.004715
4386,16544291437.65544
4387,34607968552.2282
4388,25735032279.954884
4389,31050907579.808186
4390,31705588769.709507
4391,36428764895.844185
4392,29033089546.40648
4393,29113240051.198906
4394,30951156729.711388
4395,20944800903.6159
4396,12935450972.230433
4397,16099906540.318316
4398,32063171480.841396
4399,28535091633.783257
4400,32966511596.992577
4401,30273116103.761894
4402,26185189742.618893
4403,17395635325.743023
4404,35590981470.09229
4405,26224929052.067802
4406,17636710660.79363
4407,26612281427.628437
4408,16680062473.465023
4409,12207033228.971163
4410,19917669544.583347
4411,26895987082.76419
4412,32583800590.257515
4413,10865265436.384865
4414,22377230399.87978
4415,32579016554.307243
4416,19257111760.969418
4417,37745025044.36157
4418,14143996455.752789
4419,21670834856.939507
4420,27287820434.645676
4421,33672372401.805817
4422,18258945349.271984
4423,32939959920.530674
4424,21750033055.296726
4425,27818377362.446476
4426,23128572723.44387
4427,16737674585.825394
4428,25739994484.690536
4429,35580195651.766914
4430,24055265254.626297
4431,30497848799.96321
4432,30159613821.270477
4433,25977008819.74501
4434,32317045180.98886
4435,39471302.45057929
4436,32097910283.08262
4437,23990801541.116943
4438,13142683981.189644
4439,23665461082.654366
4440,30243532039.174637
4441,28485984075.217873
4442,30237629470.967056
4443,32842017391.979034
4444,30625200081.101974
4445,30894000930.75797
4446,25479275551.06794
4447,17244537853.00179
4448,29776120928.68393
4449,27959965678.018253
4450,17232199435.380215
4451,10872394949.668112
4452,26578724521.296646
4453,21605417465.638878
4454,81488005.3255789
4455,15743248514.478388
4456,33924091678.475105
4457,18434523382.907173
4458,36067286906.66227
4459,12350277561.550318
4460,18073765859.045807
4461,27086578743.488216
4462,33793782185.70248
4463,25194309842.623333
4464,24802599371.682774
4465,28931339549.750732
4466,24680320711.823406
4467,32983531496.562332
4468,24876428242.993317
4469,30209761152.933872
4470,28396352268.67759
4471,30012680090.00465
4472,36704069096.78742
4473,34008402488.26611
4474,26529805251.799015
4475,22465530678.324093
4476,33291038660.608234
4477,30592090727.275215
4478,33190208085.480034
4479,30127706091.38984
4480,27587251444.484848
4481,24887230790.42238
4482,32599747016.470016
4483,27819053252.1005
4484,33894595640.121468
4485,33024254711.957672
4486,25330213617.65647
4487,28137851904.62405
4488,25653750270.53608
4489,20070705987.250507
4490,19548828618.830708
4491,37083010263.815216
4492,28216420537.711437
4493,25938437214.713055
4494,26634139085.54539
4495,39140278769.56626
4496,27415885250.794716
4497,29714658120.18136
4498,33726140027.95569
4499,22408215442.310192
4500,20981666856.974518
4501,13739284878.394295
4502,26901815679.698895
4503,34058353783.109688
4504,16399836368.595499
4505,21876989429.30963
4506,29236963572.282784
4507,28607957975.295105
4508,32804154321.209164
4509,14601043689.632137
4510,14024335355.037523
4511,28563640300.011497
4512,20490279374.770065
4513,32485771143.7565
4514,20885471311.18638
4515,24361680792.569088
4516,7751676192.399422
4517,29337316640.630547
4518,22690744194.688416
4519,30450728855.41577
4520,17474648862.81318
4521,26167293828.389793
4522,29661058995.92175
4523,15482645759.730152
4524,30306546825.9919
4525,8114526777.189251
4526,28377785802.847206
4527,37637973990.72513
4528,28178024317.452465
4529,17867304400.761852
4530,32507218157.9359
4531,32170542398.829357
4532,11806429730.458157
4533,17676721010.143147
4534,26701027568.39641
4535,17506308843.227314
4536,22444562787.637356
4537,19952374632.059353
4538,33371315842.383442
4539,21743001441.303883
4540,32489696420.291492
4541,16292539133.477966
4542,28561469739.946842
4543,29350732778.772655
4544,26216547546.850605
4545,24450960882.366707
4546,33198581760.44987
4547,33761406919.456818
4548,22106721815.827034
4549,25546460467.183807
4550,24349871558.0751
4551,31660941894.35154
4552,22746315618.58087
4553,30401415744.032722
4554,14654173671.777826
4555,35977132132.28586
4556,25836103008.29098
4557,25974497337.005043
4558,23594749214.18449
4559,33883607392.069122
4560,19329835658.43786
4561,28127051858.925205
4562,32565132854.125
4563,21133106575.14757
4564,28249331910.095955
4565,29586596034.228596
4566,29538319260.333706
4567,12211676128.537298
4568,16128914423.01049
4569,22555899942.777454
4570,28686983969.021423
4571,30660231709.618496
4572,14832462019.312609
4573,16372560080.385986
4574,104238597.23222773
4575,26490392097.020805
4576,29753410326.1294
4577,27157409787.154438
4578,19299862444.51639
4579,22077246706.41233
4580,29618835613.83424
4581,26866447482.66861
4582,30420145111.64514
4583,26793721631.46956
4584,15318799424.294302
4585,30021587722.17151
4586,31352787340.598972
4587,33152379166.200634
4588,25824047316.646774
4589,28803283669.758556
4590,25170971680.23309
4591,23947017963.3856
4592,19183130932.187344
4593,9968337001.003115
4594,20255876821.550198
4595,17021056629.657814
4596,22369311025.206444
4597,30715232412.4038
4598,22629436511.713913
4599,12040381279.436947
4600,26162846779.647106
4601,12277816055.417538
4602,31379192580.807564
4603,26989159085.12112
4604,23661894413.968987
4605,13656452380.45755
4606,25024066570.734776
4607,26831608216.239655
4608,23201568073.09873
4609,13733370800.788866
4610,12647492904.574
4611,27138899044.832966
4612,23092602901.630505
4613,21507513688.406967
4614,26345823425.241714
4615,25687320132.520878
4616,23822865746.68063
4617,26678924987.26384
4618,29044327378.44068
4619,19364667764.381573
4620,23050213237.883892
4621,25543454500.546917
4622,12304338777.296522
4623,34285710485.44256
4624,22210502847.722164
4625,31182099939.918964
4626,27985288425.569687
4627,15137496091.404886
4628,31431268840.158123
4629,18265486186.35787
4630,24345240057.095325
4631,28771890020.05144
4632,15453220510.19528
4633,22094405395.472775
4634,16747584132.776068
4635,48221719.80333147
4636,24099342184.074757
4637,35265145969.7283
4638,25407840172.476414
4639,17053333296.95754
4640,27883199940.31053
4641,21371482075.966305
4642,19732413286.922775
4643,29467950651.343815
4644,38069797654.88228
4645,11413885885.516329
4646,25313268655.71441
4647,33342720726.83479
4648,31851336059.85466
4649,24907835153.6631
4650,22315200006.693047
4651,30828860682.79618
4652,28943331390.927704
4653,26097307480.85756
4654,36913813562.82541
4655,34787228485.00004
4656,24597243939.144146
4657,18787563031.84713
4658,27074048012.17366
4659,27108362548.603504
4660,28216838383.512497
4661,26170841349.023746
4662,21608895912.059433
4663,27523833650.24934
4664,22845484252.223377
4665,36521826496.75735
4666,21720238016.06474
4667,36169261585.986176
4668,12138507185.271803
4669,18623719412.727306
4670,33269909408.631813
4671,29354775575.87007
4672,25612078530.86815
4673,33498235892.10585
4674,33261024083.278847
4675,33629113629.66884
4676,25430302612.17439
4677,13452338466.348364
4678,21400261518.060658
4679,31828689407.628376
4680,27198896359.07728
4681,22468740607.2921
4682,29423335921.19158
4683,34828011554.20608
4684,37064343465.58198
4685,16784126752.432636
4686,21405479028.879055
4687,20596083144.959076
4688,21852846021.180836
4689,28703063907.441227
4690,32999472967.89711
4691,26169959359.18448
4692,33468981388.036026
4693,30275342329.78366
4694,29150654332.043835
4695,28160480044.0461
4696,34606376930.87137
4697,16355688171.150072
4698,35709522976.60388
4699,19135897984.474342
4700,19094514179.068832
4701,6508521297.665466
4702,29137001591.54782
4703,22577177958.53681
4704,26252567995.74482
4705,28597653835.383137
4706,31019952754.323402
4707,34336943777.914806
4708,20456816027.750233
4709,24248101196.72018
4710,32871158245.074577
4711,31285831812.824566
4712,31875883237.958088
4713,24590726652.42713
4714,21185866673.140606
4715,13041971563.934055
4716,25779778881.6329
4717,34343940413.68241
4718,10552322160.826027
4719,22318574129.629936
4720,12525580579.046953
4721,27108511162.936855
4722,31044505962.08676
4723,22091976929.14348
4724,24802105875.91028
4725,25031054696.297134
4726,18146884448.735874
4727,22093390685.957092
4728,24613178296.34109
4729,18414547371.9861
4730,24437174508.25509
4731,28151401103.58284
4732,26101526.409428973
4733,15795075871.714476
4734,24259825971.75516
4735,19224217285.023525
4736,20394983615.46239
4737,28182909.259577144
4738,29885233058.232323
4739,35242846973.37248
4740,35452052481.16758
4741,18236563574.08519
4742,27047101728.993374
4743,26154475794.539597
4744,29437240462.264595
4745,30379860113.669823
4746,15855991008.970839
4747,25064552149.17403
4748,30276423939.04795
4749,22479910532.928673
4750,28581514796.156746
4751,29830450807.205124
4752,21621141977.59442
4753,26894454748.385525
4754,43476889.909343384
4755,23415016367.38825
4756,20147897677.54575
4757,19390431142.294567
4758,28800929701.460144
4759,30776363207.453857
4760,16796844927.955576
4761,25251960516.10806
4762,23682637994.983734
4763,16319956586.05789
4764,34205428944.928825
4765,36379402581.969894
4766,29709447491.527157
4767,23854862056.743816
4768,29116474752.46749
4769,18023914387.29722
4770,28506592828.328045
4771,9425982048.25201
4772,18011623026.20095
4773,28637993772.652733
4774,18714700446.080822
4775,16067011378.03251
4776,30336553538.46046
4777,28216478710.41166
4778,17783366955.224625
4779,3778017361.992133
4780,26679069290.406166
4781,21522501217.916878
4782,19721010514.49324
4783,19359612162.70298
4784,3266808698.1471004
4785,22816668325.114727
4786,28384114762.020397
4787,35825538527.74654
4788,32792726400.531414
4789,15063955879.0178
4790,27531211594.416813
4791,17855152885.263554
4792,17152492960.866215
4793,15131903841.500631
4794,25961277086.311447
4795,28418276720.719986
4796,24978487380.785873
4797,20172828678.09419
4798,18662375638.029232
4799,15561522563.43988
4800,10082344055.714914
4801,16687919679.540855
4802,16068790759.283068
4803,30446025538.59046
4804,33306615698.278297
4805,16300310502.399122
4806,18278691578.90372
4807,231969111.0575957
4808,33544874381.679874
4809,24718350541.10463
4810,11916397260.390844
4811,27154124599.35488
4812,12085153025.578499
4813,22137667353.80957
4814,26807177218.8702
4815,20836733821.527172
4816,16097995261.43996
4817,24410477170.510376
4818,8556398066.79779
4819,14573000656.72001
4820,13531284108.44919
4821,20700608786.186127
4822,25430589008.303894
4823,30384485380.127148
4824,31716375421.45866
4825,30047712743.60477
4826,23583429519.935726
4827,7358448065.349657
4828,34053067505.859383
4829,22425111582.267056
4830,17319043497.896423
4831,28876496615.851173
4832,16719207084.434055
4833,10984729178.154242
4834,25342099848.475742
4835,33489015065.105797
4836,23193209534.160007
4837,25682147203.946606
4838,31640449821.50331
4839,30199355110.324463
4840,23284428032.77797
4841,28069847411.084526
4842,9313930073.896109
4843,25400754903.516827
4844,23121398066.351437
4845,29621824659.62282
4846,28724996853.415295
4847,30046256854.349495
4848,12136521067.481712
4849,30125055165.32387
4850,15959527251.885063
4851,27092117762.41677
4852,24085664764.482224
4853,21365035269.290165
4854,30516670422.567596
4855,10855259156.907137
4856,27765093537.31039
4857,31148283823.69447
4858,31879001847.378727
4859,15440125639.850962
4860,19937499898.272827
4861,24011136645.46872
4862,28181423307.452198
4863,26886734668.760162
4864,29779844.165625002
4865,37749577241.84302
4866,18436301739.403328
4867,10633892459.926172
4868,31028814335.087967
4869,21153983979.133755
4870,15395388936.854078
4871,31561268307.775078
4872,31740012131.231422
4873,34431130819.58742
4874,7085042745.851575
4875,24291573637.4439
4876,26667762136.481735
4877,5621023422.221835
4878,10706407448.47236
4879,15345993825.841358
4880,25724945486.59787
4881,22357571752.23063
4882,22824270545.76035
4883,27245887146.59685
4884,29810097606.725025
4885,16302918160.325588
4886,39405422406.85317
4887,15628191177.114096
4888,27077396381.962494
4889,24293364608.492462
4890,21563726178.623894
4891,18027800758.561523
4892,26475702736.913383
4893,30250023695.5539
4894,16495437278.966658
4895,28134188049.40388
4896,25804993204.49107
4897,27501987309.17335
4898,11866420288.257977
4899,24230299452.040974
4900,29161566652.691986
4901,20874846896.936214
4902,28390408002.356403
4903,30527088056.55125
4904,24923991820.822765
4905,24900185752.439426
4906,28960388783.50414
4907,32599287855.30023
4908,28486904452.11723
4909,15715250425.154526
4910,19881915615.58602
4911,27340077801.042023
4912,29959865258.141125
4913,33541826366.54084
4914,16557378448.696108
4915,16445160028.62167
4916,33908364524.78659
4917,28924017862.992455
4918,15837515786.784899
4919,26186099238.687454
4920,28590293738.16678
4921,28154531882.808563
4922,30211444122.75077
4923,26443784047.234806
4924,32296698398.048336
4925,14603700574.805735
4926,31450683594.318394
4927,14077745816.694117
4928,24103438823.40058
4929,33925682177.12
4930,26374492455.334866
4931,23986217776.12454
4932,22955111130.921852
4933,15272679340.33932
4934,25667112907.89434
4935,31022138266.65956
4936,20321637241.561775
4937,32990042276.950443
4938,14420516189.336662
4939,16650535498.153406
4940,32828537282.238117
4941,31913055491.040966
4942,26137550011.543304
4943,33488900779.881157
4944,15927152357.009415
4945,32897096343.87205
4946,29622885671.3262
4947,28298209382.916546
4948,12979958490.58683
4949,19950453373.549545
4950,25346724589.253384
4951,27221414073.299114
4952,6861268249.512512
4953,25320034380.303455
4954,24849411871.09251
4955,22057725424.707504
4956,26682743651.12296
4957,23224211802.774338
4958,26347288295.849915
4959,21062121232.866726
4960,27875833537.68221
4961,26692860082.84555
4962,33628888754.09558
4963,19117360895.867264
4964,35475329765.13451
4965,26631975024.502308
4966,16147436868.464647
4967,14390044887.173687
4968,28531270229.98073
4969,28922372631.575165
4970,29232859978.393726
4971,19331316720.979717
4972,28640211084.91874
4973,33748569127.751507
4974,20894011439.509018
4975,26721639737.86933
4976,19720222270.7147
4977,23505565824.86268
4978,19987416528.154217
4979,24774020892.259804
4980,26236877341.72326
4981,36627822424.17851
4982,33077416062.166084
4983,24314070081.077076
4984,30031244282.73855
4985,58336723.606996045
4986,26661575380.743908
4987,25921244675.782486
4988,31076391490.715614
4989,34975921430.13033
4990,35597395850.83979
4991,36060290033.432106
4992,23499075650.17854
4993,34458171477.407166
4994,23291990160.768135
4995,22823817481.229336
4996,26921755051.6183
4997,32595482994.73287
4998,35989110236.1123
